x,y,z
2.1422913,-0.026666667,-2.726917
2.2011898,-0.026666667,-2.78025
2.1779232,-0.053333335,-2.7598457
2.155321,-0.082033195,-2.726262
2.2045898,-0.0876598,-2.7795956
2.1866667,-0.08969298,-2.752929
2.2133334,-0.09688425,-2.746667
2.3073668,-0.14657626,-2.7629352
2.2807,-0.12710086,-2.746667
2.2666667,-0.10809398,-2.7733333
2.3280444,-0.14657626,-2.7896016
2.309631,-0.21333334,-2.7468174
2.296998,-0.18666668,-2.7362683
2.3417814,-0.18666668,-2.7896016
2.333737,-0.21333334,-2.7734838
2.308398,-0.29333332,-2.742981
2.2980292,-0.26666668,-2.7305489
2.3451173,-0.26666668,-2.7838824
2.3313804,-0.29333332,-2.7696474
2.239648,-0.39931014,-2.7203205
2.260933,-0.39931014,-2.7469869
2.2759976,-0.3726435,-2.746667
2.3026645,-0.3625547,-2.7733333
2.308398,-0.33588806,-2.7590985
2.3313804,-0.33588806,-2.7857654
2.23575,-0.45333335,-2.724727
2.2353978,-0.42666668,-2.7203205
2.2806041,-0.42666668,-2.7736535
2.2596712,-0.45333335,-2.7513938
2.2347488,-0.53333336,-2.7299328
2.2304986,-0.50666666,-2.7244067
2.2776632,-0.50666666,-2.7777398
2.2579918,-0.53333336,-2.7565997
2.2314074,-0.61333334,-2.7474484
2.2261562,-0.58666664,-2.7255263
2.261939,-0.58666664,-2.7788599
2.2439475,-0.61333334,-2.7741153
2.2312565,-0.053333335,-2.822954
2.2278564,-0.026666667,-2.8043683
2.2654333,-0.026666667,-2.8577013
2.2456515,-0.053333335,-2.8496208
2.2312565,-0.0876598,-2.818586
2.2339149,-0.13966005,-2.8703911
2.2723181,-0.10090271,-2.8266668
2.2456515,-0.0876598,-2.8452525
2.2989848,-0.11990959,-2.842595
2.2456515,-0.112993374,-2.8703911
2.2723181,-0.13333334,-2.859653
2.3280444,-0.14657626,-2.8159282
2.2339149,-0.1663825,-2.8703911
2.2666667,-0.1663825,-2.859653
2.2933333,-0.17066969,-2.8692617
2.3417814,-0.18666668,-2.8159282
2.3604038,-0.18883422,-2.842595
2.3466666,-0.16645475,-2.8692617
2.3870702,-0.2155009,-2.8397875
2.4116495,-0.2155009,-2.8664544
2.3847136,-0.29333332,-2.8304355
2.371784,-0.26666668,-2.813121
2.4192464,-0.26666668,-2.8664544
2.4075968,-0.29333332,-2.857102
2.3142662,-0.38922137,-2.805617
2.3388171,-0.38922137,-2.8322835
2.3501973,-0.3625547,-2.8266668
2.3768642,-0.35749856,-2.8533335
2.3847136,-0.33083192,-2.8439813
2.4075968,-0.33083192,-2.870648
2.3130045,-0.45333335,-2.8126278
2.3072708,-0.42666668,-2.805617
2.3561742,-0.42666668,-2.8589501
2.337357,-0.45333335,-2.8392944
2.3113253,-0.53333336,-2.8169603
2.3043299,-0.50666666,-2.8070111
2.3517826,-0.50666666,-2.8603442
2.3344252,-0.53333336,-2.8436272
2.1723814,-0.63633066,-2.8697095
2.3149657,-0.61177814,-2.863283
2.3062906,-0.58666664,-2.836616
2.2835715,-0.61333334,-2.8266668
2.3344252,-0.5851115,-2.863283
2.319437,-0.052314427,-2.9393392
2.3125525,-0.026666667,-2.9126728
2.291537,-0.053333335,-2.9066668
2.337082,-0.025647761,-2.9393392
2.2339149,-0.13966005,-2.88405
2.260952,-0.13966003,-2.9107165
2.2666032,-0.112993374,-2.9066668
2.2927072,-0.10666667,-2.9333334
2.2339149,-0.1663825,-2.88405
2.2876186,-0.16867505,-2.9373834
2.2666667,-0.17505756,-2.9107165
2.2933333,-0.17934474,-2.9066668
2.3733335,-0.17215265,-2.9066668
2.3466666,-0.17866015,-2.9333334
2.4649827,-0.21569067,-2.9254277
2.4383163,-0.19119155,-2.9066668
2.4266667,-0.17022279,-2.9333334
2.4867196,-0.21569067,-2.9520946
2.46093,-0.29333332,-2.9232152
2.445913,-0.26666668,-2.8987613
2.4885373,-0.26666668,-2.9520946
2.481818,-0.29333332,-2.9498818
2.3921504,-0.38416523,-2.8881207
2.4173198,-0.38416523,-2.9147873
2.4249167,-0.35749856,-2.9066668
2.4515834,-0.34965193,-2.9333334
2.46093,-0.3229853,-2.9311206
2.481818,-0.3229853,-2.9577875
2.3906906,-0.45333335,-2.8998277
2.3828409,-0.42666668,-2.8881207
2.4299974,-0.42666668,-2.9414537
2.4126775,-0.45333335,-2.9264946
1.9751608,-0.54555756,-2.9478228
2.0533333,-0.55793905,-2.9456017
2.0266666,-0.5434966,-2.9478228
2.0823965,-0.55793905,-2.9577792
2.3877585,-0.53333336,-2.9073796
2.378449,-0.50666666,-2.8917072
2.422163,-0.50666666,-2.9450405
2.4094853,-0.53333336,-2.934046
2.1723814,-0.626385,-2.9066668
2.1926327,-0.6300543,-2.9333334
2.3149657,-0.6384448,-2.8835976
2.3393917,-0.6384448,-2.9102643
2.353817,-0.61177814,-2.9066668
2.3804839,-0.60799557,-2.9333334
2.3877585,-0.5813289,-2.9223387
2.4094853,-0.5813289,-2.9490056
2.319437,-0.078981094,-2.960563
2.3438005,-0.078981094,-2.9872296
2.3608825,-0.052314427,-2.986667
2.3875492,-0.04988752,-3.0133333
2.3904152,-0.023220848,-2.9939446
2.417525,-0.023220848,-3.0206113
2.3142853,-0.13333334,-2.98029
2.3137224,-0.10666667,-2.960563
2.3493102,-0.10666667,-3.0138965
2.3255095,-0.13333334,-3.006956
2.3142853,-0.16867505,-2.9797266
2.3521762,-0.1734679,-3.0330598
2.3466666,-0.18214294,-3.0063934
2.3733335,-0.18784086,-2.986667
2.4533334,-0.183067,-2.986667
2.4266667,-0.19417755,-3.0133333
2.540053,-0.22334509,-3.0011983
2.5133862,-0.19903575,-2.986667
2.5066667,-0.18738087,-3.0133333
2.5351512,-0.29333332,-3.0000567
2.5152042,-0.26666668,-2.974532
1.9240426,-0.39487392,-3.038436
2.470653,-0.3763186,-2.9711394
2.4928725,-0.3763186,-2.997806
2.4946904,-0.34965193,-2.986667
2.5213573,-0.34797496,-3.0133333
2.5351512,-0.32130828,-3.0121918
1.9507092,-0.41361883,-3.038436
1.9733334,-0.44028547,-3.0283525
1.9466667,-0.45333335,-3.0095224
2.0533333,-0.47623947,-3.023134
2.0266666,-0.46319163,-3.0299165
2.081298,-0.47623947,-3.0332177
2.466011,-0.45333335,-2.9858797
2.4566643,-0.42666668,-2.9711394
2.5039825,-0.42666668,-3.0244725
2.49111,-0.45333335,-3.0125463
1.9484941,-0.54555756,-2.9617703
1.9733334,-0.5188909,-2.9783533
1.9466667,-0.50666666,-2.98619
2.0266666,-0.5168299,-2.9765832
2.0533333,-0.5046057,-2.996467
2.1357298,-0.5584756,-3.0047286
2.1090631,-0.5564147,-2.986667
2.107965,-0.529748,-3.0133333
2.081298,-0.5046057,-3.0065508
2.1616542,-0.5584756,-3.0313952
2.4628189,-0.53333336,-2.998647
2.4488297,-0.50666666,-2.9747405
2.4933407,-0.50666666,-3.0280735
2.4822307,-0.53333336,-3.0253136
2.1357298,-0.576721,-2.9780622
2.2335844,-0.6356071,-2.9897897
2.2069178,-0.62566143,-2.986667
2.1883209,-0.59899473,-3.0133333
2.1616542,-0.576721,-3.0047286
2.244996,-0.6356071,-3.0164561
2.392725,-0.6346623,-2.9650774
2.4129863,-0.6346623,-2.991744
2.4224718,-0.60799557,-2.986667
2.4491386,-0.5908592,-3.0133333
2.4628189,-0.5641925,-3.0105734
2.4822307,-0.5641925,-3.03724
1.9969894,-0.077706985,-3.114781
2.0037851,-0.077706985,-3.114781
2.397134,-0.07655418,-3.0428658
2.4215372,-0.07655418,-3.0695324
2.439062,-0.04988752,-3.0666668
2.4657288,-0.040386576,-3.0933335
2.4708583,-0.01371991,-3.0833724
2.4857311,-0.013719909,-3.110039
1.9969894,-0.08553081,-3.114781
2.0037851,-0.08553081,-3.114781
2.3927047,-0.12792479,-3.0961993
2.3898387,-0.10666667,-3.0695324
2.3686817,-0.13333334,-3.0666668
2.4215372,-0.10125811,-3.0961993
2.3715477,-0.17400432,-3.0933335
2.3788428,-0.18747221,-3.0666668
2.448639,-0.22733764,-3.1181128
2.4533334,-0.21568274,-3.091446
2.4266667,-0.20248397,-3.0666668
2.4816709,-0.2283451,-3.091446
2.5083377,-0.2166476,-3.0933335
2.5333333,-0.19999267,-3.0666668
1.9733334,-0.31296542,-3.10639
1.9466667,-0.30339622,-3.11004
2.0533333,-0.31627694,-3.1153972
2.0266666,-0.30924237,-3.11635
2.0809555,-0.31627694,-3.1190472
2.4753056,-0.24124922,-3.1181128
2.4816709,-0.24124922,-3.1181128
1.9240426,-0.36820725,-3.0567064
1.9507092,-0.37333336,-3.066288
1.9733334,-0.34666666,-3.0893052
2.0533333,-0.34666666,-3.113043
2.0266666,-0.37333336,-3.0969112
2.0822158,-0.34666666,-3.1190472
2.0812602,-0.37333336,-3.116693
2.5462058,-0.37464163,-3.0514865
1.9773759,-0.41361883,-3.0495815
2.0266666,-0.43652496,-3.0495815
2.0533333,-0.42290613,-3.0738943
2.081298,-0.44957283,-3.0643127
2.0825584,-0.42666668,-3.0909796
2.1078928,-0.45333335,-3.0933335
2.5444434,-0.45333335,-3.0662243
2.5306492,-0.42666668,-3.0514865
2.1332994,-0.48080146,-3.0933335
2.1346316,-0.5059437,-3.0666668
2.2149875,-0.5595815,-3.0929515
2.1883209,-0.55805707,-3.0666668
2.1866667,-0.5321919,-3.0933335
2.2403612,-0.5595815,-3.1196184
2.557806,-0.5307058,-3.1080713
2.5422494,-0.50666666,-3.0814047
2.5178134,-0.53333336,-3.0666668
2.2149875,-0.58227384,-3.0662851
2.244996,-0.6089405,-3.0662851
2.2453573,-0.58666664,-3.0929515
2.2668834,-0.61333334,-3.0933335
2.4663196,-0.6175259,-3.0545113
2.4948277,-0.6175259,-3.081178
2.4970584,-0.5908592,-3.0666668
2.521531,-0.58666664,-3.0933335
1.9968868,-0.077706985,-3.1466668
1.9998977,-0.07734373,-3.1733334
1.9281265,-0.0029034028,-3.1952143
2.0571184,-0.075311445,-3.1690733
2.0304515,-0.073018424,-3.1466668
2.0266666,-0.07265517,-3.1733334
2.0842943,-0.075311445,-3.1957402
2.4748704,-0.06705324,-3.1266448
2.5059733,-0.06705324,-3.1533115
2.5117047,-0.040386576,-3.1466668
2.5383713,-0.051522713,-3.1733334
2.5390646,-0.024856044,-3.167416
1.996887,-0.08007084,-3.1733334
1.9969894,-0.08560165,-3.1466668
2.0037851,-0.08560165,-3.1466668
2.0304515,-0.10673751,-3.1584456
2.0571184,-0.10666667,-3.1541858
2.0438051,-0.13340418,-3.1851122
2.110961,-0.09536803,-3.1957402
2.1333334,-0.1220347,-3.1821444
2.1066666,-0.13333334,-3.1672566
2.16686,-0.14870135,-3.1864045
2.3927047,-0.15459144,-3.1270647
2.4236674,-0.15459144,-3.1537316
2.445205,-0.12792479,-3.1466668
2.4718716,-0.13037796,-3.1733334
2.4748704,-0.1037113,-3.1533115
2.5059733,-0.1037113,-3.179978
1.9733334,-0.2322322,-3.1601496
1.9466667,-0.22242077,-3.178199
2.0171385,-0.20556554,-3.1819503
2.0438051,-0.18666668,-3.1670625
2.0533333,-0.21333334,-3.1550972
2.1409483,-0.19781204,-3.1864045
2.1142817,-0.21333334,-3.1744387
2.1066666,-0.18666668,-3.1595514
2.16686,-0.17114538,-3.1864045
2.3927047,-0.17400432,-3.1270647
2.4219723,-0.20067099,-3.1270647
2.44564,-0.18666668,-3.1537316
2.4636338,-0.21333334,-3.1733334
2.5350041,-0.2283025,-3.1317575
1.9466667,-0.27672955,-3.1248658
1.9733334,-0.25963208,-3.1334827
2.0266666,-0.28257567,-3.1286168
2.0533333,-0.2629436,-3.1433177
2.0809555,-0.28961027,-3.1347013
2.0885706,-0.26666668,-3.1613677
2.1122997,-0.29333332,-3.1733334
2.4666326,-0.2526944,-3.1733334
2.4753056,-0.25394362,-3.1466668
2.5083377,-0.24124922,-3.1317575
2.5333333,-0.25411528,-3.158424
2.5066667,-0.26680973,-3.1733334
2.1345935,-0.38252464,-3.1717532
2.1316557,-0.35585797,-3.1733334
2.1059446,-0.34666666,-3.1466668
2.161203,-0.38252464,-3.1984198
2.1586678,-0.45333335,-3.1458154
2.1332614,-0.42666668,-3.1450865
2.1671054,-0.42666668,-3.1984198
2.1659026,-0.45333335,-3.1724823
2.1586678,-0.48080146,-3.1207292
2.1925693,-0.49926296,-3.1740625
2.1866667,-0.5000644,-3.1473958
2.2133334,-0.52631253,-3.1466668
2.2403612,-0.5521778,-3.1466668
2.2480984,-0.5525963,-3.1733334
2.557806,-0.55737245,-3.1223729
2.3148594,-0.63255703,-3.1520257
2.29593,-0.60589033,-3.1733334
2.2696245,-0.58666664,-3.1466668
2.3285966,-0.632557,-3.1786923
2.5481613,-0.61333334,-3.13085
2.5459673,-0.58666664,-3.1223729
0.15860094,0.32021266,-1.3413446
0.21333334,0.3215336,-1.3243381
0.18666668,0.32174626,-1.3413446
0.281497,0.32069427,-1.28966
0.26666668,0.32222787,-1.3163267
0.29333332,0.3250636,-1.3333334
0.37333336,0.32295436,-1.3066667
0.34666666,0.32571453,-1.3333334
0.45405608,0.32064566,-1.3269424
0.42738944,0.3207212,-1.3066667
0.42666668,0.32290575,-1.3333334
0.4864707,0.32064566,-1.353609
0.15860094,0.31965995,-1.3413446
0.18666668,0.31965995,-1.3243381
0.21333334,0.31770805,-1.3429935
0.25483033,0.3180481,-1.3163267
0.281497,0.3141891,-1.3066667
0.29333332,0.30678228,-1.3333334
0.37333336,0.3068167,-1.3066667
0.34666666,0.30091047,-1.3333334
0.4007227,0.31067574,-1.3066667
0.42738944,0.28550965,-1.3231186
0.45405608,0.29333332,-1.3167275
0.4444631,0.25884297,-1.3497851
0.49182048,0.29333332,-1.353609
0.4853498,0.26666668,-1.3433942
0.47112975,0.22928503,-1.3497851
0.4853498,0.22928503,-1.3497851
0.053333335,0.14774248,-1.3066667
0.026666667,0.14932755,-1.3333334
0.13333334,0.14311814,-1.3066667
0.10666667,0.14476061,-1.3333334
0.21333334,0.14446452,-1.3066667
0.18666668,0.14362785,-1.3333334
0.29333332,0.14338069,-1.3066667
0.26666668,0.14480771,-1.3333334
0.37333336,0.14237764,-1.3066667
0.34666666,0.14338459,-1.3333334
0.45333335,0.14195043,-1.3066667
0.42666668,0.14356007,-1.3333334
0.53333336,0.1369951,-1.3066667
0.50666666,0.14007474,-1.3333334
0.61333334,0.1319876,-1.3066667
0.58666664,0.13595851,-1.3333334
0.06402033,0.6050827,-1.4360161
0.03735366,0.58666664,-1.4308718
0.026666667,0.61333334,-1.424963
0.081196964,0.6317494,-1.4360161
0.033611134,0.53333336,-1.4348558
0.022924142,0.50666666,-1.4214883
0.04959081,0.46619138,-1.4266325
0.053333335,0.43952477,-1.4245383
0.026666667,0.42666668,-1.410576
0.081149645,0.41285807,-1.4379057
0.053333335,0.37333336,-1.4130332
0.026666667,0.34666666,-1.3948654
0.15860094,0.3205572,-1.3866667
0.13193427,0.3470112,-1.411239
0.10526761,0.34666666,-1.400329
0.10781631,0.37367788,-1.4379057
0.21333334,0.3259902,-1.3866667
0.18666668,0.32480118,-1.4133334
0.29333332,0.3313268,-1.3866667
0.26666668,0.3327351,-1.4133334
0.37333336,0.3305854,-1.3866667
0.34666666,0.3353584,-1.4133334
0.45333335,0.32523307,-1.3866667
0.42666668,0.33015254,-1.4133334
0.4864707,0.32304853,-1.3866667
0.5096201,0.32240286,-1.4133334
0.053333335,0.29333332,-1.4049993
0.026666667,0.26666668,-1.4006921
0.10526761,0.29333332,-1.3985946
0.13193427,0.29277018,-1.4095048
0.15860094,0.3190968,-1.3866667
0.110115066,0.2661035,-1.4361715
0.21333334,0.31433308,-1.3866667
0.18666668,0.3157218,-1.4133334
0.29333332,0.29782498,-1.3866667
0.26666668,0.30185685,-1.4133334
0.37333336,0.2972369,-1.3866667
0.34666666,0.2922443,-1.4133334
0.47112975,0.25718176,-1.3927401
0.4444631,0.27602476,-1.3866667
0.42666668,0.2951588,-1.4133334
0.50314933,0.28384846,-1.4194067
0.50849915,0.26666668,-1.3927401
0.51496977,0.29333332,-1.3866667
0.053333335,0.21333334,-1.4183947
0.026666667,0.18666668,-1.4069775
0.08539103,0.21333334,-1.4361715
0.08194263,0.18666668,-1.433612
0.47112975,0.22928503,-1.3660734
0.4853498,0.22928503,-1.3660734
0.026666667,0.15255316,-1.3714209
0.053333335,0.15581934,-1.3955281
0.108609304,0.15499176,-1.4374405
0.10666667,0.1508111,-1.4107739
0.13333334,0.1446036,-1.3866667
0.21333334,0.14484514,-1.3866667
0.18666668,0.14417845,-1.4133334
0.29333332,0.14517649,-1.3866667
0.26666668,0.14605059,-1.4133334
0.37333336,0.14413813,-1.3866667
0.34666666,0.144503,-1.4133334
0.45333335,0.14960101,-1.3866667
0.42666668,0.14917213,-1.4133334
0.53333336,0.1407138,-1.3866667
0.50666666,0.1486304,-1.4133334
0.61333334,0.14091581,-1.3866667
0.58666664,0.14259146,-1.4133334
0.06402033,0.57841605,-1.449501
0.107863635,0.6317494,-1.4605821
0.10666667,0.6050827,-1.470083
0.13333334,0.58666664,-1.4923016
0.16350362,0.61333334,-1.5139154
0.1612664,0.58666664,-1.5094675
0.633287,0.61333334,-1.4910933
0.6305276,0.58666664,-1.5066307
0.076257475,0.50666666,-1.4517297
0.060277805,0.53333336,-1.449501
0.13333334,0.53333336,-1.4933347
0.10666667,0.50666666,-1.4733446
0.16272473,0.53333336,-1.515552
0.16145836,0.50666666,-1.5105002
0.6372406,0.53333336,-1.4953619
0.63293266,0.50666666,-1.5087314
0.076257475,0.46619138,-1.4422287
0.13333334,0.46279615,-1.4905102
0.10781631,0.4361295,-1.4688952
0.12903728,0.40946284,-1.4933335
0.081149645,0.43952477,-1.4422287
0.16145836,0.46279615,-1.5149482
0.6356921,0.45333335,-1.5004939
0.6316434,0.42666668,-1.5117626
0.12903728,0.39390412,-1.4933335
0.13448298,0.367582,-1.4666667
0.21333334,0.3302418,-1.4666667
0.18666668,0.34656858,-1.4933335
0.29333332,0.3405021,-1.4666667
0.26666668,0.33919784,-1.4933335
0.37333336,0.3430321,-1.4666667
0.34666666,0.34676757,-1.4933335
0.45333335,0.33246207,-1.4666667
0.42666668,0.3405686,-1.4933335
0.5564827,0.3329638,-1.4688059
0.529816,0.33536664,-1.4666667
0.50666666,0.33986068,-1.4933335
0.58261794,0.35963044,-1.4954727
0.60928464,0.37333336,-1.4872354
0.61333334,0.34666666,-1.4733086
0.13678172,0.2661035,-1.4580505
0.16284381,0.2661035,-1.4847172
0.1895105,0.2899158,-1.4933335
0.21333334,0.31320748,-1.4666667
0.29333332,0.29754344,-1.4666667
0.26666668,0.30750534,-1.4933335
0.37333336,0.289599,-1.4666667
0.34666666,0.29086632,-1.4933335
0.45333335,0.29309136,-1.4666667
0.42666668,0.2925241,-1.4933335
0.50314933,0.30062395,-1.4666667
0.529816,0.2834422,-1.4783268
0.5564827,0.29333332,-1.4537994
0.5231124,0.2567755,-1.5049936
0.61333334,0.29333332,-1.4689194
0.58666664,0.26666668,-1.4678396
0.15068969,0.20096023,-1.5113839
0.12747142,0.21333334,-1.4847172
0.10274738,0.18666668,-1.4666667
0.16284381,0.2276269,-1.5113839
0.5497791,0.21333334,-1.4868963
0.5353817,0.18666668,-1.5019029
0.61333334,0.21333334,-1.4743835
0.58666664,0.18666668,-1.468913
0.12596565,0.15606293,-1.4933335
0.13527597,0.15105468,-1.4666667
0.21333334,0.14560038,-1.4666667
0.18666668,0.14626913,-1.4933335
0.29333332,0.14635874,-1.4666667
0.26666668,0.14657526,-1.4933335
0.37333336,0.14486971,-1.4666667
0.34666666,0.14585136,-1.4933335
0.45333335,0.14567061,-1.4666667
0.42666668,0.14100333,-1.4933335
0.54560256,0.15366247,-1.4752362
0.5189359,0.144794,-1.4933335
0.50666666,0.14434808,-1.4666667
0.58666664,0.15095401,-1.4485697
0.61333334,0.15729155,-1.4572527
0.16963768,0.61333334,-1.5466667
0.17171001,0.58666664,-1.5733334
0.6265328,0.61333334,-1.5466667
0.6294251,0.58666664,-1.5733334
0.1670343,0.53333336,-1.5466667
0.1697638,0.50666666,-1.5733334
0.62911206,0.53333336,-1.5466667
0.6282747,0.50666666,-1.5733334
0.1545543,0.40946284,-1.5273869
0.17075874,0.40946284,-1.5540537
0.1722171,0.4361295,-1.5466667
0.176213,0.45333335,-1.5733334
0.6280467,0.45333335,-1.5466667
0.62906593,0.42666668,-1.5733334
0.1545543,0.39390412,-1.5273869
0.19742543,0.37860453,-1.5807202
0.18666668,0.37250865,-1.5540537
0.21333334,0.35149527,-1.5466667
0.29333332,0.34298596,-1.5466667
0.26666668,0.33895656,-1.5733334
0.37333336,0.35684958,-1.5466667
0.34666666,0.35437223,-1.5733334
0.45333335,0.34710068,-1.5466667
0.42666668,0.35964623,-1.5733334
0.53333336,0.3424014,-1.5466667
0.50666666,0.34153482,-1.5733334
0.605996,0.3862971,-1.5466667
0.5833781,0.36457396,-1.5733334
0.22083195,0.28907004,-1.5733334
0.19700909,0.26381227,-1.5466667
0.29333332,0.30769196,-1.5466667
0.26666668,0.31254834,-1.5733334
0.37102,0.26347828,-1.5967551
0.37333336,0.28009284,-1.5700885
0.34666666,0.30049422,-1.5466667
0.40316445,0.25661457,-1.5700885
0.4298311,0.27095783,-1.5733334
0.45333335,0.2877333,-1.5466667
0.5497791,0.25607482,-1.5551388
0.5231124,0.2728503,-1.5466667
0.50666666,0.28719357,-1.5733334
0.57782346,0.25607482,-1.5818053
0.15986902,0.17446248,-1.5733334
0.1505587,0.17429358,-1.5466667
0.17034242,0.2276269,-1.5466667
0.1674986,0.20112914,-1.5733334
0.3976867,0.23141105,-1.5967551
0.40316445,0.23141105,-1.5967551
0.54560256,0.18666668,-1.5345366
0.5353817,0.21333334,-1.5284721
0.5996397,0.21333334,-1.5818053
0.5818162,0.18666668,-1.5612032
0.1505587,0.15992121,-1.5733334
0.15068969,0.15598413,-1.5466667
0.21333334,0.14641654,-1.5466667
0.18666668,0.15112333,-1.5733334
0.29333332,0.14771558,-1.5466667
0.26666668,0.14688815,-1.5733334
0.37333336,0.14725873,-1.5466667
0.34666666,0.14890645,-1.5733334
0.45333335,0.12790464,-1.5466667
0.42666668,0.1331784,-1.5733334
0.5189359,0.15113154,-1.5260644
0.53333336,0.13334006,-1.5527312
0.50666666,0.11522635,-1.5733334
0.5818162,0.14220852,-1.5793978
0.17880967,0.61333334,-1.6266667
0.17948167,0.58666664,-1.6533334
0.6259596,0.61333334,-1.6266667
0.6241888,0.58666664,-1.6533334
0.1751115,0.53333336,-1.6266667
0.17747247,0.50666666,-1.6533334
0.6268169,0.53333336,-1.6266667
0.62473196,0.50666666,-1.6533334
0.18142517,0.45333335,-1.6266667
0.1975291,0.42666668,-1.6533334
0.62720895,0.45333335,-1.6266667
0.6252371,0.42666668,-1.6533334
0.22409208,0.35193786,-1.6095486
0.22112317,0.34666666,-1.6362152
0.21455632,0.37333336,-1.6533334
0.2595034,0.32527122,-1.6362152
0.28617007,0.3333412,-1.6533334
0.29333332,0.3413733,-1.6266667
0.37333336,0.3674556,-1.6266667
0.34666666,0.3584861,-1.6533334
0.45333335,0.36954787,-1.6266667
0.42666668,0.37983465,-1.6533334
0.53333336,0.34321448,-1.6266667
0.50666666,0.35868207,-1.6533334
0.60447615,0.37827688,-1.6266667
0.5810981,0.3577839,-1.6533334
0.23703109,0.31859106,-1.6362152
0.21786304,0.29192442,-1.6266667
0.20311788,0.26666668,-1.6533334
0.28617007,0.31856033,-1.6628819
0.26666668,0.3171514,-1.6362152
0.29333332,0.31396306,-1.6266667
0.3976867,0.25012663,-1.6343608
0.37102,0.27360493,-1.6266667
0.34666666,0.29883194,-1.6533334
0.4298311,0.25434324,-1.607694
0.42666668,0.2644699,-1.6343608
0.4604284,0.25434324,-1.6405855
0.43376172,0.2644699,-1.6533334
0.53333336,0.27041808,-1.6167201
0.50666666,0.25434324,-1.630639
0.57782346,0.25607482,-1.6167201
0.15986902,0.16016893,-1.6009477
0.16774985,0.16016893,-1.6276144
0.17524846,0.18683559,-1.6266667
0.18717,0.21333334,-1.6533334
0.3976867,0.23141105,-1.607694
0.4604284,0.23519048,-1.6672523
0.40316445,0.23141105,-1.607694
0.50666666,0.23519048,-1.6573057
0.53333336,0.2306454,-1.6700534
0.57782346,0.23545492,-1.6433868
0.59853524,0.20878826,-1.6533334
0.6203514,0.18666668,-1.6266667
0.15986902,0.15992121,-1.6009477
0.19441654,0.15580572,-1.654281
0.18666668,0.15572691,-1.6276144
0.21333334,0.1508661,-1.6266667
0.29333332,0.14735115,-1.6266667
0.26666668,0.14662234,-1.6533334
0.37333336,0.146411,-1.6266667
0.34666666,0.14568314,-1.6533334
0.45333335,0.120199345,-1.6266667
0.42666668,0.13178423,-1.6533334
0.53333336,0.10656977,-1.6266667
0.50666666,0.106268995,-1.6533334
0.6025279,0.14220852,-1.6266667
0.5807117,0.12468347,-1.6533334
0.18695004,0.61333334,-1.7066667
0.18792133,0.58666664,-1.7333333
0.62019825,0.61333334,-1.7066667
0.6189248,0.58666664,-1.7333333
0.18281391,0.53333336,-1.7066667
0.18528785,0.50666666,-1.7333333
0.6208303,0.53333336,-1.7066667
0.6188961,0.50666666,-1.7333333
0.19605033,0.45333335,-1.7066667
0.21463928,0.42666668,-1.7333333
0.37575155,0.40177917,-1.7402279
0.42235455,0.40177917,-1.7402279
0.6208259,0.45333335,-1.7066667
0.61944044,0.42666668,-1.7333333
0.22905707,0.37333336,-1.7066667
0.23211172,0.34666666,-1.7333333
0.31283674,0.32807,-1.6863145
0.3565023,0.37333336,-1.7402279
0.35408407,0.35473672,-1.7135612
